id,route,page,area,widget,component,elementType,canonicalGroup,clusterId,label,accessibleName,ariaLabel,placeholder,href,action,eventHandlers,states,sourceFile,sourceLine,staticFound,runtimeFound,selector,role,visible,disabled,hasAccessibleName,hasStableTestId,needsAriaLabel,needsAnalyticsEvent,risk,matchStatus,probableDuplicate,potentiallyDead,unstableSelector,priorityScore,priorityLevel,priorityReasons,notes
ui.shared.card.selectedtutorid-text-variant-body-2-color-secondary-выберите-репетитора-слева-te.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-selectedtutorid-text-variant-body-2-color-secondary-выберите-репетитора-слева-text-detailloading-selectedtutor-di,"!selectedTutorId ? ( <Text variant=""body-2"" color=""secondary""> Выберите репетитора слева. </Text> ) : detailLoading && !selectedTutor ? ( <div className=""repeto-admin-loader""> <Loader size=""m"" /> </div> ) : detailError ? ( <Text variant=""body-2"" style={{ color: 'var(--g-color-text-danger)' }}> {detailError.message || 'Не удалось загрузить детали репетитора'} </Text> ) : !selectedTutor ? ( <Text variant=""body-2"" color=""secondary""> Данные репетитора недоступны. </Text> ) : ( <div className=""repeto-admin-detail__content""> <div className=""repeto-admin-detail__head""> <div> <Text variant=""header-1"">{selectedTutor.name}</Text> <Text variant=""body-2"" color=""secondary"" style={{ display: 'block', marginTop: 4 }}> {selectedTutor.email} </Text> <Text variant=""caption-2"" color=""secondary"" style={{ display: 'block', marginTop: 4 }}> Последнее обновление: {formatDate(selectedTutor.updatedAt)} </Text> </div> <div className=""repeto-admin-detail__head-toggle""> <Switch checked={selectedTutor.qualificationVerified} onUpdate={(value) => { const listItem = tutors.find((item) => item.id === selectedTutor.id); if (listItem) { void handleToggleVerification(listItem, value); } }} size=""m"" disabled={updatingId === selectedTutor.id} /> <Text variant=""body-2"" style={{ color: selectedTutor.qualificationVerified ? 'var(--g-color-text-positive)' : 'var(--g-color-text-secondary)', }} > Общий статус: {selectedTutor.qualificationVerified ? 'Верифицирован' : 'Не верифицирован'} </Text> </div> </div> <div className=""repeto-admin-detail__section""> <Text variant=""subheader-2"">Публичная информация</Text> <Text variant=""body-2"" style={{ marginTop: 8 }}> Ссылка: {selectedTutor.slug ? `/t/${selectedTutor.slug}` : 'не задана'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> Страница: {selectedTutor.published ? 'Опубликована' : 'Не опубликована'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> Формат: {selectedTutor.format || 'не указан'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> Телефон: {selectedTutor.phone || 'не указан'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> WhatsApp: {selectedTutor.whatsapp || 'не указан'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> VK: {selectedTutor.vk || 'не указан'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> Сайт: {selectedTutor.website || 'не указан'} </Text> {selectedTutor.offlineAddress && ( <Text variant=""body-2"" style={{ marginTop: 4 }}> Адрес (очно): {selectedTutor.offlineAddress} </Text> )} <Text variant=""body-2"" style={{ marginTop: 8 }}> Предметы: {selectedTutor.subjects.length > 0 ? selectedTutor.subjects.join(', ') : 'не указаны'} </Text> {selectedTutor.aboutText && ( <Text variant=""body-2"" style={{ marginTop: 8, whiteSpace: 'pre-line' }}> О себе: {selectedTutor.aboutText} </Text> )} </div> <div className=""repeto-admin-detail__section""> <Text variant=""subheader-2""> Образование ({selectedTutor.totals.educationVerified}/{selectedTutor.totals.education}) </Text> {selectedTutor.education.length === 0 ? ( <Text variant=""body-2"" color=""secondary"" style={{ marginTop: 8 }}> Нет данных об образовании. </Text> ) : ( <div className=""repeto-admin-atom-list""> {selectedTutor.education.map((entry) => { const key = `education:${entry.id}`; const pending = updatingObjectKey === key; return ( <div key={entry.id} className=""repeto-admin-atom-row""> <div className=""repeto-admin-atom-row__main""> <Text variant=""body-2"" style={{ fontWeight: 600 }}> {entry.institution} </Text> {entry.program && ( <Text variant=""body-2"" color=""secondary""> {entry.program} </Text> )} {entry.years && ( <Text variant=""caption-2"" color=""secondary""> {entry.years} </Text> )} </div> <Switch checked={entry.verified} onUpdate={(value) => { void handleToggleObjectVerification('education', entry.id, value); }} disabled={pending} size=""m"" /> </div> ); })} </div> )} </div> <div className=""repeto-admin-detail__section""> <Text variant=""subheader-2""> Опыт ({selectedTutor.totals.experienceVerified}/{selectedTutor.totals.experience}) </Text> {selectedTutor.experienceLines.length === 0 ? ( <Text variant=""body-2"" color=""secondary"" style={{ marginTop: 8 }}> Нет строк опыта. </Text> ) : ( <div className=""repeto-admin-atom-list""> {selectedTutor.experienceLines.map((entry) => { const key = `experience:${entry.id}`; const pending = updatingObjectKey === key; return ( <div key={entry.id} className=""repeto-admin-atom-row""> <div className=""repeto-admin-atom-row__main""> <Text variant=""body-2"">{entry.text}</Text> </div> <Switch checked={entry.verified} onUpdate={(value) => { void handleToggleObjectVerification('experience', entry.id, value); }} disabled={pending} size=""m"" /> </div> ); })} </div> )} </div> <div className=""repeto-admin-detail__section""> <Text variant=""subheader-2""> Документы ({selectedTutor.totals.certificatesVerified}/{selectedTutor.totals.certificates}) </Text> {selectedTutor.certificates.length === 0 ? ( <Text variant=""body-2"" color=""secondary"" style={{ marginTop: 8 }}> Нет загруженных документов. </Text> ) : ( <div className=""repeto-admin-atom-list""> {selectedTutor.certificates.map((entry) => { const key = `certificates:${entry.id}`; const pending = updatingObjectKey === key; const fileUrl = resolveApiAssetUrl(entry.fileUrl) || entry.fileUrl; return ( <div key={entry.id} className=""repeto-admin-atom-row""> <div className=""repeto-admin-atom-row__main""> <Text variant=""body-2"" style={{ fontWeight: 600 }}> {entry.title} </Text> <Text variant=""caption-2"" color=""secondary""> Загрузка: {formatDate(entry.uploadedAt)} </Text> <a href={fileUrl} target=""_blank"" rel=""noopener noreferrer"" className=""repeto-admin-file-link"" > Открыть файл </a> </div> <Switch checked={entry.verified} onUpdate={(value) => { void handleToggleObjectVerification('certificates', entry.id, value); }} disabled={pending} size=""m"" /> </div> ); })} </div> )} </div> </div> )","!selectedTutorId ? ( <Text variant=""body-2"" color=""secondary""> Выберите репетитора слева. </Text> ) : detailLoading && !selectedTutor ? ( <div className=""repeto-admin-loader""> <Loader size=""m"" /> </div> ) : detailError ? ( <Text variant=""body-2"" style={{ color: 'var(--g-color-text-danger)' }}> {detailError.message || 'Не удалось загрузить детали репетитора'} </Text> ) : !selectedTutor ? ( <Text variant=""body-2"" color=""secondary""> Данные репетитора недоступны. </Text> ) : ( <div className=""repeto-admin-detail__content""> <div className=""repeto-admin-detail__head""> <div> <Text variant=""header-1"">{selectedTutor.name}</Text> <Text variant=""body-2"" color=""secondary"" style={{ display: 'block', marginTop: 4 }}> {selectedTutor.email} </Text> <Text variant=""caption-2"" color=""secondary"" style={{ display: 'block', marginTop: 4 }}> Последнее обновление: {formatDate(selectedTutor.updatedAt)} </Text> </div> <div className=""repeto-admin-detail__head-toggle""> <Switch checked={selectedTutor.qualificationVerified} onUpdate={(value) => { const listItem = tutors.find((item) => item.id === selectedTutor.id); if (listItem) { void handleToggleVerification(listItem, value); } }} size=""m"" disabled={updatingId === selectedTutor.id} /> <Text variant=""body-2"" style={{ color: selectedTutor.qualificationVerified ? 'var(--g-color-text-positive)' : 'var(--g-color-text-secondary)', }} > Общий статус: {selectedTutor.qualificationVerified ? 'Верифицирован' : 'Не верифицирован'} </Text> </div> </div> <div className=""repeto-admin-detail__section""> <Text variant=""subheader-2"">Публичная информация</Text> <Text variant=""body-2"" style={{ marginTop: 8 }}> Ссылка: {selectedTutor.slug ? `/t/${selectedTutor.slug}` : 'не задана'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> Страница: {selectedTutor.published ? 'Опубликована' : 'Не опубликована'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> Формат: {selectedTutor.format || 'не указан'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> Телефон: {selectedTutor.phone || 'не указан'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> WhatsApp: {selectedTutor.whatsapp || 'не указан'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> VK: {selectedTutor.vk || 'не указан'} </Text> <Text variant=""body-2"" style={{ marginTop: 4 }}> Сайт: {selectedTutor.website || 'не указан'} </Text> {selectedTutor.offlineAddress && ( <Text variant=""body-2"" style={{ marginTop: 4 }}> Адрес (очно): {selectedTutor.offlineAddress} </Text> )} <Text variant=""body-2"" style={{ marginTop: 8 }}> Предметы: {selectedTutor.subjects.length > 0 ? selectedTutor.subjects.join(', ') : 'не указаны'} </Text> {selectedTutor.aboutText && ( <Text variant=""body-2"" style={{ marginTop: 8, whiteSpace: 'pre-line' }}> О себе: {selectedTutor.aboutText} </Text> )} </div> <div className=""repeto-admin-detail__section""> <Text variant=""subheader-2""> Образование ({selectedTutor.totals.educationVerified}/{selectedTutor.totals.education}) </Text> {selectedTutor.education.length === 0 ? ( <Text variant=""body-2"" color=""secondary"" style={{ marginTop: 8 }}> Нет данных об образовании. </Text> ) : ( <div className=""repeto-admin-atom-list""> {selectedTutor.education.map((entry) => { const key = `education:${entry.id}`; const pending = updatingObjectKey === key; return ( <div key={entry.id} className=""repeto-admin-atom-row""> <div className=""repeto-admin-atom-row__main""> <Text variant=""body-2"" style={{ fontWeight: 600 }}> {entry.institution} </Text> {entry.program && ( <Text variant=""body-2"" color=""secondary""> {entry.program} </Text> )} {entry.years && ( <Text variant=""caption-2"" color=""secondary""> {entry.years} </Text> )} </div> <Switch checked={entry.verified} onUpdate={(value) => { void handleToggleObjectVerification('education', entry.id, value); }} disabled={pending} size=""m"" /> </div> ); })} </div> )} </div> <div className=""repeto-admin-detail__section""> <Text variant=""subheader-2""> Опыт ({selectedTutor.totals.experienceVerified}/{selectedTutor.totals.experience}) </Text> {selectedTutor.experienceLines.length === 0 ? ( <Text variant=""body-2"" color=""secondary"" style={{ marginTop: 8 }}> Нет строк опыта. </Text> ) : ( <div className=""repeto-admin-atom-list""> {selectedTutor.experienceLines.map((entry) => { const key = `experience:${entry.id}`; const pending = updatingObjectKey === key; return ( <div key={entry.id} className=""repeto-admin-atom-row""> <div className=""repeto-admin-atom-row__main""> <Text variant=""body-2"">{entry.text}</Text> </div> <Switch checked={entry.verified} onUpdate={(value) => { void handleToggleObjectVerification('experience', entry.id, value); }} disabled={pending} size=""m"" /> </div> ); })} </div> )} </div> <div className=""repeto-admin-detail__section""> <Text variant=""subheader-2""> Документы ({selectedTutor.totals.certificatesVerified}/{selectedTutor.totals.certificates}) </Text> {selectedTutor.certificates.length === 0 ? ( <Text variant=""body-2"" color=""secondary"" style={{ marginTop: 8 }}> Нет загруженных документов. </Text> ) : ( <div className=""repeto-admin-atom-list""> {selectedTutor.certificates.map((entry) => { const key = `certificates:${entry.id}`; const pending = updatingObjectKey === key; const fileUrl = resolveApiAssetUrl(entry.fileUrl) || entry.fileUrl; return ( <div key={entry.id} className=""repeto-admin-atom-row""> <div className=""repeto-admin-atom-row__main""> <Text variant=""body-2"" style={{ fontWeight: 600 }}> {entry.title} </Text> <Text variant=""caption-2"" color=""secondary""> Загрузка: {formatDate(entry.uploadedAt)} </Text> <a href={fileUrl} target=""_blank"" rel=""noopener noreferrer"" className=""repeto-admin-file-link"" > Открыть файл </a> </div> <Switch checked={entry.verified} onUpdate={(value) => { void handleToggleObjectVerification('certificates', entry.id, value); }} disabled={pending} size=""m"" /> </div> ); })} </div> )} </div> </div> )",,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,268,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.выберите-репетитора-слева.button,/unknown,Index,main,Text,Text,button,button,cluster.button-выберите-репетитора-слева-main,Выберите репетитора слева.,Выберите репетитора слева.,,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,270,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.detailerror-message-не-удалось-загрузить-детали-репетитора.button,/unknown,Index,main,Text,Text,button,button,cluster.button-detailerror-message-не-удалось-загрузить-детали-репетитора-main,detailError.message || 'Не удалось загрузить детали репетитора',detailError.message || 'Не удалось загрузить детали репетитора',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,278,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.данные-репетитора-недоступны.button,/unknown,Index,main,Text,Text,button,button,cluster.button-данные-репетитора-недоступны-main,Данные репетитора недоступны.,Данные репетитора недоступны.,,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,282,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.selectedtutor-name.button,/unknown,Index,main,Text,Text,button,button,cluster.button-selectedtutor-name-main,selectedTutor.name,selectedTutor.name,,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,289,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.selectedtutor-email.button,/unknown,Index,main,Text,Text,button,button,cluster.button-selectedtutor-email-main,selectedTutor.email,selectedTutor.email,,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,290,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.последнее-обновление-formatdate-selectedtutor-updatedat.button,/unknown,Index,main,Text,Text,button,button,cluster.button-последнее-обновление-formatdate-selectedtutor-updatedat-main,Последнее обновление: formatDate(selectedTutor.updatedAt),Последнее обновление: formatDate(selectedTutor.updatedAt),,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,293,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.общий-статус-selectedtutor-qualificationverified-верифицирован-не-верифицирован.button,/unknown,Index,main,Text,Text,button,button,cluster.button-общий-статус-selectedtutor-qualificationverified-верифицирован-не-верифицирован-main,Общий статус: selectedTutor.qualificationVerified ? 'Верифицирован' : 'Не верифицирован',Общий статус: selectedTutor.qualificationVerified ? 'Верифицирован' : 'Не верифицирован',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,309,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.публичная-информация.button,/unknown,Index,main,Text,Text,button,button,cluster.button-публичная-информация-main,Публичная информация,Публичная информация,,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,323,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.ссылка-selectedtutor-slug-t-selectedtutor-slug-не-задана.button,/unknown,Index,main,Text,Text,button,button,cluster.button-ссылка-selectedtutor-slug-t-selectedtutor-slug-не-задана-main,Ссылка: selectedTutor.slug ? `/t/${selectedTutor.slug}` : 'не задана',Ссылка: selectedTutor.slug ? `/t/${selectedTutor.slug}` : 'не задана',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,324,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.страница-selectedtutor-published-опубликована-не-опубликована.button,/unknown,Index,main,Text,Text,button,button,cluster.button-страница-selectedtutor-published-опубликована-не-опубликована-main,Страница: selectedTutor.published ? 'Опубликована' : 'Не опубликована',Страница: selectedTutor.published ? 'Опубликована' : 'Не опубликована',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,327,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.формат-selectedtutor-format-не-указан.button,/unknown,Index,main,Text,Text,button,button,cluster.button-формат-selectedtutor-format-не-указан-main,Формат: selectedTutor.format || 'не указан',Формат: selectedTutor.format || 'не указан',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,330,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.телефон-selectedtutor-phone-не-указан.button,/unknown,Index,main,Text,Text,button,button,cluster.button-телефон-selectedtutor-phone-не-указан-main,Телефон: selectedTutor.phone || 'не указан',Телефон: selectedTutor.phone || 'не указан',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,333,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.whatsapp-selectedtutor-whatsapp-не-указан.button,/unknown,Index,main,Text,Text,button,button,cluster.button-whatsapp-selectedtutor-whatsapp-не-указан-main,WhatsApp: selectedTutor.whatsapp || 'не указан',WhatsApp: selectedTutor.whatsapp || 'не указан',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,336,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.vk-selectedtutor-vk-не-указан.button,/unknown,Index,main,Text,Text,button,button,cluster.button-vk-selectedtutor-vk-не-указан-main,VK: selectedTutor.vk || 'не указан',VK: selectedTutor.vk || 'не указан',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,339,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.сайт-selectedtutor-website-не-указан.button,/unknown,Index,main,Text,Text,button,button,cluster.button-сайт-selectedtutor-website-не-указан-main,Сайт: selectedTutor.website || 'не указан',Сайт: selectedTutor.website || 'не указан',,,,,,default|idle,frontend-gravity/templates/Admin/AdminPage/index.tsx,342,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
